source,title,company,salary,salary_num,skills,location,date,experience_level,category
Global_Job,Data Scientist,Company (1001-5000 emp.),Negotiable,,"Excel, Docker, SQL, Kubernetes, AWS, TensorFlow","Argentina, Edwardsborough",05-04-2025,Middle,Data Science
Global_Job,Data Engineer,Company (5001-10000 emp.),66561.56,66562.0,"SQL, JavaScript, TensorFlow, Excel, Python, GCP","Angola, Lake Petermouth",16-08-2024,Middle,Data Engineering
Global_Job,Data Scientist,Company (51-200 emp.),82669.71,82670.0,"Python, JavaScript, TensorFlow, Excel, GCP, AWS","New Zealand, Lake Lisaberg",04-06-2025,Middle,Data Science
Global_Job,Product Manager,Company (Jan-50 emp.),81299.42,81299.0,"AWS, TensorFlow, JavaScript, Pandas","Andorra, Lewisshire",22-02-2024,Middle,Management
Global_Job,AI Researcher,Company (5001-10000 emp.),Negotiable,,"JavaScript, SQL, Kubernetes, AWS","Anguilla, Nicholasmouth",08-12-2024,Middle,Data Science
Global_Job,AI Researcher,Company (5001-10000 emp.),Negotiable,,"SQL, Docker, TensorFlow, Pandas, GCP, Python","Andorra, West Eugene",22-02-2025,Middle,Data Science
Global_Job,QA Engineer,Company (1001-5000 emp.),Negotiable,,"AWS, Pandas, Python, Excel","Andorra, South Emilyfort",20-01-2025,Middle,QA & Testing
Global_Job,Data Scientist,Company (501-1000 emp.),Negotiable,,"TensorFlow, Docker, Pandas, AWS","Denmark, Michaelshire",20-03-2024,Middle,Data Science
Global_Job,AI Researcher,Company (201-500 emp.),86836.61,86837.0,"TensorFlow, Excel, AWS, SQL, JavaScript, Kubernetes","Brazil, Washingtonmouth",10-04-2024,Middle,Data Science
Global_Job,QA Engineer,Company (201-500 emp.),Negotiable,,"Java, Python, TensorFlow","India, Pattonfort",02-05-2024,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (10000+ emp.),Negotiable,,"GCP, Java, Docker, AWS, JavaScript","Azerbaijan, Carpentertown",14-01-2025,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (Jan-50 emp.),96213.59,96214.0,"TensorFlow, GCP, Python","Algeria, Port Brianna",22-02-2025,Middle,Data Science
Global_Job,DevOps Engineer,Company (10000+ emp.),Negotiable,,"AWS, TensorFlow, Pandas, JavaScript, SQL, Docker","Falkland Islands (Malvinas), North David",01-12-2024,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (201-500 emp.),87677.18,87677.0,"Excel, Docker, SQL, Kubernetes, Python","France, Colemanbury",25-08-2024,Middle,Data Science
Global_Job,Data Scientist,Company (201-500 emp.),85445.15,85445.0,"JavaScript, Pandas, GCP, TensorFlow, Java, SQL","Cote d'Ivoire, Whiteheadview",31-03-2025,Middle,Data Science
Global_Job,QA Engineer,Company (5001-10000 emp.),Negotiable,,"SQL, JavaScript, Python, GCP","Burundi, Callahanborough",13-12-2024,Middle,QA & Testing
Global_Job,Data Scientist,Company (1001-5000 emp.),70098.5,70098.0,"GCP, Excel, TensorFlow, SQL","Togo, Lake Margaretchester",18-02-2025,Middle,Data Science
Global_Job,DevOps Engineer,Company (501-1000 emp.),63047.86,63048.0,"Java, Kubernetes, Python","Denmark, Lake Kevinchester",31-10-2023,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (201-500 emp.),85258.1,85258.0,"Java, AWS, Excel","Cameroon, North Coreyview",29-05-2024,Middle,Data Science
Global_Job,QA Engineer,Company (51-200 emp.),89976.04,89976.0,"Kubernetes, Python, Java","Benin, Taylorland",18-11-2024,Middle,QA & Testing
Global_Job,Data Engineer,Company (51-200 emp.),Negotiable,,"Docker, GCP, JavaScript, Java, Kubernetes, TensorFlow","Botswana, Thompsonhaven",05-11-2024,Middle,Data Engineering
Global_Job,AI Researcher,Company (1001-5000 emp.),52763.7,52764.0,"Docker, Excel, Pandas","Kuwait, Lake Erictown",03-09-2023,Middle,Data Science
Global_Job,DevOps Engineer,Company (1001-5000 emp.),86653.16,86653.0,"GCP, TensorFlow, Docker, Python, Excel","Czech Republic, Franklinbury",21-05-2025,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (5001-10000 emp.),101933.71,1133.0,"Docker, GCP, Pandas, Excel","American Samoa, Hawkinschester",23-05-2024,Middle,QA & Testing
Global_Job,AI Researcher,Company (501-1000 emp.),49639.18,49639.0,"JavaScript, GCP, AWS, Java, Kubernetes, Docker","Austria, Fieldsfort",25-10-2023,Middle,Data Science
Global_Job,Product Manager,Company (10000+ emp.),Negotiable,,"Java, Pandas, Docker, AWS, GCP, Kubernetes","American Samoa, South James",28-04-2025,Middle,Management
Global_Job,Data Scientist,Company (501-1000 emp.),101107.91,1123.0,"JavaScript, Java, SQL, Pandas","Chad, South Brianport",24-07-2024,Middle,Data Science
Global_Job,Data Engineer,Company (51-200 emp.),82995.12,82995.0,"Python, Pandas, GCP, SQL, Kubernetes","Cook Islands, Russellmouth",07-01-2024,Middle,Data Engineering
Global_Job,QA Engineer,Company (51-200 emp.),94895.0,94895.0,"AWS, GCP, Python, TensorFlow, JavaScript, Docker","Brunei Darussalam, Pacebury",24-04-2025,Middle,QA & Testing
Global_Job,Product Manager,Company (10000+ emp.),Negotiable,,"Excel, Java, Pandas","Montserrat, Lindseytown",09-02-2025,Middle,Management
Global_Job,DevOps Engineer,Company (5001-10000 emp.),Negotiable,,"SQL, Docker, GCP","Chile, Port Jerry",13-09-2023,Middle,DevOps & Cloud
Global_Job,AI Researcher,Company (5001-10000 emp.),Negotiable,,"Docker, Pandas, AWS, Kubernetes, Java","Faroe Islands, Liushire",04-07-2025,Middle,Data Science
Global_Job,Data Scientist,Company (201-500 emp.),Negotiable,,"TensorFlow, Kubernetes, JavaScript, Python, GCP, Java","Burundi, Mauriceville",08-11-2023,Middle,Data Science
Global_Job,Data Engineer,Company (201-500 emp.),Negotiable,,"Excel, JavaScript, Docker","Brunei Darussalam, New Loganton",03-01-2025,Middle,Data Engineering
Global_Job,Data Scientist,Company (201-500 emp.),Negotiable,,"AWS, SQL, Python","India, North Whitney",24-11-2024,Middle,Data Science
Global_Job,QA Engineer,Company (501-1000 emp.),Negotiable,,"TensorFlow, Kubernetes, Pandas, Python, GCP, Docker","Belize, Port Dustin",11-03-2025,Middle,QA & Testing
Global_Job,AI Researcher,Company (1001-5000 emp.),Negotiable,,"Python, GCP, Pandas","Belize, South Brandi",15-12-2023,Middle,Data Science
Global_Job,AI Researcher,Company (5001-10000 emp.),123367.07,1371.0,"TensorFlow, Pandas, JavaScript, Python, Docker","Bahrain, Sarahview",07-07-2025,Middle,Data Science
Global_Job,Product Manager,Company (Jan-50 emp.),75567.06,75567.0,"Pandas, GCP, JavaScript, Docker, Kubernetes, AWS","Cyprus, West Kimberly",29-06-2025,Middle,Management
Global_Job,AI Researcher,Company (5001-10000 emp.),79661.35,79661.0,"GCP, AWS, Excel, Docker","American Samoa, West Lisaburgh",19-02-2025,Middle,Data Science
Global_Job,Data Engineer,Company (10000+ emp.),Negotiable,,"Pandas, Excel, Kubernetes, JavaScript","Seychelles, Whitehaven",01-02-2025,Middle,Data Engineering
Global_Job,AI Researcher,Company (501-1000 emp.),73924.23,73924.0,"Excel, Pandas, Kubernetes, TensorFlow","Mauritania, East Casey",28-12-2024,Middle,Data Science
Global_Job,Data Engineer,Company (Jan-50 emp.),79005.66,79006.0,"GCP, TensorFlow, Pandas","Azerbaijan, Richardport",28-07-2023,Middle,Data Engineering
Global_Job,Product Manager,Company (5001-10000 emp.),51797.02,51797.0,"Python, Pandas, TensorFlow, Excel, SQL","Albania, West Patrick",21-06-2024,Middle,Management
Global_Job,Data Engineer,Company (51-200 emp.),Negotiable,,"JavaScript, Python, Excel, TensorFlow","Bouvet Island (Bouvetoya), Ginaland",17-10-2023,Middle,Data Engineering
Global_Job,Data Scientist,Company (10000+ emp.),87179.17,87179.0,"Pandas, Kubernetes, TensorFlow, JavaScript","Cyprus, Port Jerrystad",31-01-2025,Middle,Data Science
Global_Job,Data Engineer,Company (51-200 emp.),Negotiable,,"Python, Java, AWS, Pandas, GCP","Burundi, West Mary",26-11-2024,Middle,Data Engineering
Global_Job,Data Engineer,Company (201-500 emp.),Negotiable,,"Kubernetes, GCP, SQL, AWS, Java, Docker","Bahrain, Cassandraburgh",27-09-2024,Middle,Data Engineering
Global_Job,QA Engineer,Company (1001-5000 emp.),93250.84,93251.0,"Java, GCP, Pandas, AWS, Docker","American Samoa, Bryanton",24-12-2024,Middle,QA & Testing
Global_Job,QA Engineer,Company (10000+ emp.),Negotiable,,"Kubernetes, Java, SQL, Python","Kenya, Paynehaven",31-12-2023,Middle,QA & Testing
Global_Job,QA Engineer,Company (Jan-50 emp.),89449.42,89449.0,"JavaScript, Java, SQL, Docker","Denmark, Erinborough",04-05-2024,Middle,QA & Testing
Global_Job,QA Engineer,Company (201-500 emp.),Negotiable,,"SQL, JavaScript, AWS, Java, Docker, GCP","Chad, Heatherborough",31-10-2024,Middle,QA & Testing
Global_Job,Product Manager,Company (5001-10000 emp.),56186.64,56187.0,"Python, JavaScript, Kubernetes","Cape Verde, Josephberg",01-04-2025,Middle,Management
Global_Job,QA Engineer,Company (201-500 emp.),Negotiable,,"AWS, Docker, Pandas, Java","Denmark, Bellbury",04-01-2024,Middle,QA & Testing
Global_Job,AI Researcher,Company (10000+ emp.),103210.08,1147.0,"Excel, TensorFlow, Kubernetes, Python, Pandas, JavaScript","Belize, Port Melissaburgh",23-03-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (1001-5000 emp.),Negotiable,,"Excel, JavaScript, Kubernetes","Gambia, South Karen",19-06-2024,Middle,DevOps & Cloud
Global_Job,DevOps Engineer,Company (Jan-50 emp.),Negotiable,,"Python, Java, AWS, GCP, Kubernetes, TensorFlow","San Marino, Kevinton",02-06-2024,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (201-500 emp.),74288.73,74289.0,"Python, TensorFlow, GCP, Java","Cayman Islands, Whiteview",11-10-2024,Middle,Management
Global_Job,Data Engineer,Company (51-200 emp.),80998.14,80998.0,"Python, Excel, GCP, JavaScript","Ethiopia, Smithberg",11-12-2023,Middle,Data Engineering
Global_Job,DevOps Engineer,Company (Jan-50 emp.),56839.08,56839.0,"TensorFlow, Kubernetes, SQL, GCP, Docker, Java","Burundi, Butlerberg",11-11-2023,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (501-1000 emp.),Negotiable,,"TensorFlow, Kubernetes, SQL, Pandas, Python, AWS","Dominica, Murphychester",10-05-2024,Middle,Data Science
Global_Job,DevOps Engineer,Company (51-200 emp.),103766.74,1153.0,"Kubernetes, TensorFlow, Excel, Pandas","Costa Rica, South Lauren",24-10-2024,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (201-500 emp.),94118.29,94118.0,"Python, Excel, Docker, JavaScript, Pandas","Congo, West Markville",18-02-2025,Middle,QA & Testing
Global_Job,Data Engineer,Company (5001-10000 emp.),Negotiable,,"Excel, SQL, AWS","Australia, Port Christopher",27-06-2025,Middle,Data Engineering
Global_Job,QA Engineer,Company (1001-5000 emp.),Negotiable,,"GCP, Excel, AWS, TensorFlow, Java, JavaScript","Haiti, Penningtonchester",03-05-2024,Middle,QA & Testing
Global_Job,QA Engineer,Company (1001-5000 emp.),Negotiable,,"Excel, Java, TensorFlow, AWS, GCP","Finland, Lake Sarahshire",26-10-2023,Middle,QA & Testing
Global_Job,AI Researcher,Company (201-500 emp.),Negotiable,,"AWS, GCP, Pandas, Docker, Java, JavaScript","Northern Mariana Islands, Romerohaven",24-11-2023,Middle,Data Science
Global_Job,Product Manager,Company (501-1000 emp.),99243.64,99244.0,"Excel, Kubernetes, Python","Greece, East Crystaltown",28-11-2024,Middle,Management
Global_Job,DevOps Engineer,Company (10000+ emp.),Negotiable,,"TensorFlow, Python, Excel, SQL, Kubernetes, Pandas","Anguilla, Lake Ericaburgh",13-03-2024,Middle,DevOps & Cloud
Global_Job,Data Scientist,Company (51-200 emp.),90259.43,90259.0,"Kubernetes, GCP, Python, JavaScript, AWS, SQL","Denmark, South Maryburgh",25-04-2024,Middle,Data Science
Global_Job,Data Scientist,Company (1001-5000 emp.),Negotiable,,"SQL, Python, Excel, Kubernetes","Brazil, Evelynmouth",08-07-2024,Middle,Data Science
Global_Job,AI Researcher,Company (1001-5000 emp.),70527.82,70528.0,"Kubernetes, SQL, JavaScript, Python, Docker","Denmark, New Sophiafurt",16-02-2025,Middle,Data Science
Global_Job,Data Engineer,Company (Jan-50 emp.),93488.43,93488.0,"Pandas, AWS, TensorFlow, GCP, Python","Isle of Man, Stevenchester",29-09-2023,Middle,Data Engineering
Global_Job,QA Engineer,Company (1001-5000 emp.),87455.9,87456.0,"Pandas, Excel, Java, Kubernetes, TensorFlow, Python","Azerbaijan, Taylorfort",20-02-2024,Middle,QA & Testing
Global_Job,Product Manager,Company (Jan-50 emp.),Negotiable,,"Docker, Pandas, AWS, Kubernetes, GCP, SQL","Anguilla, Jorgeport",23-11-2023,Middle,Management
Global_Job,AI Researcher,Company (10000+ emp.),94400.78,94401.0,"Docker, GCP, Java, AWS","Lesotho, New Warrenland",17-10-2024,Middle,Data Science
Global_Job,Data Engineer,Company (501-1000 emp.),Negotiable,,"Docker, SQL, JavaScript, Excel","Algeria, Garyside",27-05-2024,Middle,Data Engineering
Global_Job,AI Researcher,Company (51-200 emp.),Negotiable,,"Python, TensorFlow, AWS, Java, JavaScript, Excel","China, Tarashire",21-07-2023,Middle,Data Science
Global_Job,Product Manager,Company (1001-5000 emp.),Negotiable,,"Docker, AWS, Kubernetes","Guyana, Roberthaven",03-01-2024,Middle,Management
Global_Job,QA Engineer,Company (Jan-50 emp.),Negotiable,,"AWS, JavaScript, GCP, Docker, SQL, TensorFlow","Anguilla, Lake Megan",02-03-2025,Middle,QA & Testing
Global_Job,DevOps Engineer,Company (51-200 emp.),Negotiable,,"Kubernetes, Pandas, Excel","French Southern Territories, Ericborough",28-11-2023,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (501-1000 emp.),80553.77,80554.0,"Excel, GCP, TensorFlow, Docker, Python, Pandas","Dominican Republic, Johnathanfort",23-04-2025,Middle,Management
Global_Job,DevOps Engineer,Company (10000+ emp.),81337.28,81337.0,"GCP, Python, Kubernetes, SQL, Docker, TensorFlow","Chile, Paulland",17-05-2024,Middle,DevOps & Cloud
Global_Job,Product Manager,Company (Jan-50 emp.),Negotiable,,"JavaScript, Pandas, GCP","Netherlands, North Heathermouth",04-07-2025,Middle,Management
Global_Job,Data Scientist,Company (51-200 emp.),84161.31,84161.0,"Excel, TensorFlow, Java, Kubernetes, SQL, GCP","Guernsey, East Brandychester",31-03-2025,Middle,Data Science
Global_Job,Data Scientist,Company (10000+ emp.),Negotiable,,"Java, Excel, JavaScript","Chile, Deniseview",18-08-2023,Middle,Data Science
Global_Job,DevOps Engineer,Company (10000+ emp.),78446.95,78447.0,"JavaScript, TensorFlow, Excel, SQL, Docker, Python","Bulgaria, Craigville",17-06-2025,Middle,DevOps & Cloud
Global_Job,Data Engineer,Company (10000+ emp.),Negotiable,,"Pandas, Java, AWS, JavaScript, SQL, Excel","Gabon, Harpermouth",07-03-2025,Middle,Data Engineering
Global_Job,DevOps Engineer,Company (1001-5000 emp.),91561.07,91561.0,"Docker, TensorFlow, Python, Pandas, JavaScript, Excel","Antigua and Barbuda, Colemanburgh",10-01-2025,Middle,DevOps & Cloud
Global_Job,QA Engineer,Company (501-1000 emp.),Negotiable,,"JavaScript, TensorFlow, Kubernetes, Docker","Bosnia and Herzegovina, North Zachary",02-02-2025,Middle,QA & Testing
Global_Job,QA Engineer,Company (501-1000 emp.),60984.27,60984.0,"SQL, AWS, Kubernetes","Bosnia and Herzegovina, South George",13-02-2024,Middle,QA & Testing
Global_Job,Product Manager,Company (10000+ emp.),Negotiable,,"Python, Excel, Pandas, Kubernetes, Docker","Canada, Williamsbury",22-10-2023,Middle,Management
Global_Job,Product Manager,Company (201-500 emp.),84643.91,84644.0,"GCP, Python, JavaScript, TensorFlow","Iran, West Johnview",08-02-2025,Middle,Management
Global_Job,Data Engineer,Company (5001-10000 emp.),115222.57,1280.0,"Kubernetes, GCP, SQL, JavaScript, AWS, Excel","Andorra, North Crystalhaven",29-12-2024,Middle,Data Engineering
Global_Job,Product Manager,Company (201-500 emp.),100469.54,1116.0,"AWS, Java, GCP, SQL, Kubernetes","Antigua and Barbuda, South Charlesfurt",10-08-2024,Middle,Management
Global_Job,Data Scientist,Company (10000+ emp.),64445.5,64446.0,"JavaScript, AWS, TensorFlow, SQL, Kubernetes","Brazil, Jacksonland",27-12-2024,Middle,Data Science
Global_Job,Data Scientist,Company (5001-10000 emp.),88602.12,88602.0,"Python, AWS, TensorFlow","Czech Republic, Port Joelberg",16-06-2024,Middle,Data Science
Global_Job,Data Engineer,Company (1001-5000 emp.),102323.25,1137.0,"Python, Kubernetes, Excel, AWS","Estonia, Port Josephfurt",23-01-2025,Middle,Data Engineering
Global_Job,AI Researcher,Company (10000+ emp.),79171.95,79172.0,"SQL, Pandas, Kubernetes, Java","Belize, Harringtonville",04-03-2024,Middle,Data Science
Global_Job,QA Engineer,Company (201-500 emp.),96736.08,96736.0,"AWS, GCP, SQL, Python, Excel, Java","Angola, Charlesport",05-05-2025,Middle,QA & Testing
Global_Job,Data Engineer,Company (1001-5000 emp.),Negotiable,,"GCP, Docker, Java, Kubernetes","Belize, East Dylanborough",15-10-2024,Middle,Data Engineering
Global_Job,Data Scientist,Company (51-200 emp.),Negotiable,,"GCP, Kubernetes, Java, SQL","Botswana, South Karibury",02-03-2025,Middle,Data Science
Global_Job,Data Engineer,Company (Jan-50 emp.),101151.73,1124.0,"AWS, JavaScript, Java, GCP","Bolivia, Kentshire",29-03-2024,Middle,Data Engineering
Global_Job,Data Engineer,Company (5001-10000 emp.),82600.92,82601.0,"Java, Pandas, GCP, Python","Afghanistan, Randallbury",06-03-2025,Middle,Data Engineering
Global_Job,Data Scientist,Company (201-500 emp.),Negotiable,,"Pandas, Java, Python, TensorFlow","Belgium, Kirkmouth",10-08-2024,Middle,Data Science
